#,schema_name,table_name,column_name,data_type
198,arbocensus-gamification-dev,team_achievement,campaign_id,integer
199,arbocensus-gamification-dev,team_achievement,area_param_id,integer
200,arbocensus-gamification-dev,team_achievement,time_param_id,integer
201,arbocensus-gamification-dev,team_achievement,amount_required,integer
202,arbocensus-gamification-dev,team_achievement,score_on_completion,integer
203,arbocensus-gamification-dev,team_achievement,score_on_first_completion,integer
204,arbocensus-gamification-dev,team_achievement,score_on_half_completion,integer
205,arbocensus-gamification-dev,team_achievement,score_on_quarter_completion,integer
206,arbocensus-gamification-dev,team_achievement,score_on_three_quarters_completion,integer
207,arbocensus-gamification-dev,team_achievement,teams_that_completed,integer[]
208,arbocensus-gamification-dev,team_achievement,team_that_completed_first,integer
209,arbocensus-gamification-dev,team_achievement,teams_that_completed_half,integer[]
210,arbocensus-gamification-dev,team_achievement,teams_that_completed_quarter,integer[]
211,arbocensus-gamification-dev,team_achievement,teams_that_completed_three_quarters,integer[]
212,arbocensus-gamification-dev,team_achievement,completed,boolean
213,arbocensus-gamification-dev,team_achievement,created_at,timestamp with time zone
214,arbocensus-gamification-dev,team_achievement,updated_at,timestamp with time zone
215,arbocensus-gamification-dev,team_score,id,integer
216,arbocensus-gamification-dev,team_score,team_id,integer
217,arbocensus-gamification-dev,team_score,team_name,character varying
218,arbocensus-gamification-dev,team_score,campaign_id,integer
219,arbocensus-gamification-dev,team_score,score,double precision
220,arbocensus-gamification-dev,team_score,avatar,character varying
221,arbocensus-gamification-dev,team_score,color,character varying
222,arbocensus-gamification-dev,team_score,institution_id,integer
223,arbocensus-gamification-dev,team_score,institution_name,character varying
224,arbocensus-gamification-dev,team_score,institution_logo,character varying
225,arbocensus-gamification-dev,team_score,is_public,boolean
226,arbocensus-gamification-dev,team_score,created_at,timestamp without time zone
227,arbocensus-gamification-dev,team_score,updated_at,timestamp without time zone
228,arbocensus-gamification-dev,time_param,id,integer
229,arbocensus-gamification-dev,time_param,amount,integer
230,arbocensus-gamification-dev,time_param,unit,character varying
231,arbocensus-gamification-dev,user_score,id,integer
232,arbocensus-gamification-dev,user_score,user_id,integer
233,arbocensus-gamification-dev,user_score,user_name,character varying
234,arbocensus-gamification-dev,user_score,email,character varying
235,arbocensus-gamification-dev,user_score,campaign_id,integer
236,arbocensus-gamification-dev,user_score,team_score_id,integer
237,arbocensus-gamification-dev,user_score,score,double precision
238,arbocensus-gamification-dev,user_score,internal_team_score,double precision
239,arbocensus-gamification-dev,user_score,is_leader,boolean
240,arbocensus-gamification-dev,user_score,created_at,timestamp without time zone
241,arbocensus-gamification-dev,user_score,updated_at,timestamp without time zone
242,information_schema,sql_features,feature_id,information_schema.character_data
243,information_schema,sql_features,feature_name,information_schema.character_data
244,information_schema,sql_features,sub_feature_id,information_schema.character_data
245,information_schema,sql_features,sub_feature_name,information_schema.character_data
246,information_schema,sql_features,is_supported,information_schema.yes_or_no
247,information_schema,sql_features,is_verified_by,information_schema.character_data
248,information_schema,sql_features,comments,information_schema.character_data
249,information_schema,sql_implementation_info,implementation_info_id,information_schema.character_data
250,information_schema,sql_implementation_info,implementation_info_name,information_schema.character_data
251,information_schema,sql_implementation_info,integer_value,information_schema.cardinal_number
252,information_schema,sql_implementation_info,character_value,information_schema.character_data
253,information_schema,sql_implementation_info,comments,information_schema.character_data
254,information_schema,sql_parts,feature_id,information_schema.character_data
255,information_schema,sql_parts,feature_name,information_schema.character_data
256,information_schema,sql_parts,is_supported,information_schema.yes_or_no
257,information_schema,sql_parts,is_verified_by,information_schema.character_data
258,information_schema,sql_parts,comments,information_schema.character_data
259,information_schema,sql_sizing,sizing_id,information_schema.cardinal_number
260,information_schema,sql_sizing,sizing_name,information_schema.character_data
261,information_schema,sql_sizing,supported_value,information_schema.cardinal_number
262,information_schema,sql_sizing,comments,information_schema.character_data
263,pg_catalog,pg_aggregate,aggfnoid,regproc
264,pg_catalog,pg_aggregate,aggkind,"""char"""
265,pg_catalog,pg_aggregate,aggnumdirectargs,smallint
266,pg_catalog,pg_aggregate,aggtransfn,regproc
267,pg_catalog,pg_aggregate,aggfinalfn,regproc
268,pg_catalog,pg_aggregate,aggcombinefn,regproc
269,pg_catalog,pg_aggregate,aggserialfn,regproc
270,pg_catalog,pg_aggregate,aggdeserialfn,regproc
271,pg_catalog,pg_aggregate,aggmtransfn,regproc
272,pg_catalog,pg_aggregate,aggminvtransfn,regproc
273,pg_catalog,pg_aggregate,aggmfinalfn,regproc
274,pg_catalog,pg_aggregate,aggfinalextra,boolean
275,pg_catalog,pg_aggregate,aggmfinalextra,boolean
276,pg_catalog,pg_aggregate,aggfinalmodify,"""char"""
277,pg_catalog,pg_aggregate,aggmfinalmodify,"""char"""
278,pg_catalog,pg_aggregate,aggsortop,oid
279,pg_catalog,pg_aggregate,aggtranstype,oid
280,pg_catalog,pg_aggregate,aggtransspace,integer
281,pg_catalog,pg_aggregate,aggmtranstype,oid
282,pg_catalog,pg_aggregate,aggmtransspace,integer
283,pg_catalog,pg_aggregate,agginitval,text
284,pg_catalog,pg_aggregate,aggminitval,text
285,pg_catalog,pg_am,oid,oid
286,pg_catalog,pg_am,amname,name
287,pg_catalog,pg_am,amhandler,regproc
288,pg_catalog,pg_am,amtype,"""char"""
289,pg_catalog,pg_amop,oid,oid
290,pg_catalog,pg_amop,amopfamily,oid
291,pg_catalog,pg_amop,amoplefttype,oid
292,pg_catalog,pg_amop,amoprighttype,oid
293,pg_catalog,pg_amop,amopstrategy,smallint
294,pg_catalog,pg_amop,amoppurpose,"""char"""
295,pg_catalog,pg_amop,amopopr,oid
296,pg_catalog,pg_amop,amopmethod,oid
297,pg_catalog,pg_amop,amopsortfamily,oid
298,pg_catalog,pg_amproc,oid,oid
299,pg_catalog,pg_amproc,amprocfamily,oid
300,pg_catalog,pg_amproc,amproclefttype,oid
301,pg_catalog,pg_amproc,amprocrighttype,oid
302,pg_catalog,pg_amproc,amprocnum,smallint
303,pg_catalog,pg_amproc,amproc,regproc
304,pg_catalog,pg_attrdef,oid,oid
305,pg_catalog,pg_attrdef,adrelid,oid
306,pg_catalog,pg_attrdef,adnum,smallint
307,pg_catalog,pg_attrdef,adbin,pg_node_tree
308,pg_catalog,pg_attribute,attrelid,oid
309,pg_catalog,pg_attribute,attname,name
310,pg_catalog,pg_attribute,atttypid,oid
311,pg_catalog,pg_attribute,attstattarget,integer
312,pg_catalog,pg_attribute,attlen,smallint
313,pg_catalog,pg_attribute,attnum,smallint
314,pg_catalog,pg_attribute,attndims,integer
315,pg_catalog,pg_attribute,attcacheoff,integer
316,pg_catalog,pg_attribute,atttypmod,integer
317,pg_catalog,pg_attribute,attbyval,boolean
318,pg_catalog,pg_attribute,attalign,"""char"""
319,pg_catalog,pg_attribute,attstorage,"""char"""
320,pg_catalog,pg_attribute,attcompression,"""char"""
321,pg_catalog,pg_attribute,attnotnull,boolean
322,pg_catalog,pg_attribute,atthasdef,boolean
323,pg_catalog,pg_attribute,atthasmissing,boolean
324,pg_catalog,pg_attribute,attidentity,"""char"""
325,pg_catalog,pg_attribute,attgenerated,"""char"""
326,pg_catalog,pg_attribute,attisdropped,boolean
327,pg_catalog,pg_attribute,attislocal,boolean
328,pg_catalog,pg_attribute,attinhcount,integer
329,pg_catalog,pg_attribute,attcollation,oid
330,pg_catalog,pg_attribute,attacl,aclitem[]
331,pg_catalog,pg_attribute,attoptions,text[]
332,pg_catalog,pg_attribute,attfdwoptions,text[]
333,pg_catalog,pg_attribute,attmissingval,anyarray
334,pg_catalog,pg_auth_members,roleid,oid
335,pg_catalog,pg_auth_members,member,oid
336,pg_catalog,pg_auth_members,grantor,oid
337,pg_catalog,pg_auth_members,admin_option,boolean
338,pg_catalog,pg_authid,oid,oid
339,pg_catalog,pg_authid,rolname,name
340,pg_catalog,pg_authid,rolsuper,boolean
341,pg_catalog,pg_authid,rolinherit,boolean
342,pg_catalog,pg_authid,rolcreaterole,boolean
343,pg_catalog,pg_authid,rolcreatedb,boolean
344,pg_catalog,pg_authid,rolcanlogin,boolean
345,pg_catalog,pg_authid,rolreplication,boolean
346,pg_catalog,pg_authid,rolbypassrls,boolean
347,pg_catalog,pg_authid,rolconnlimit,integer
348,pg_catalog,pg_authid,rolpassword,text
349,pg_catalog,pg_authid,rolvaliduntil,timestamp with time zone
350,pg_catalog,pg_cast,oid,oid
351,pg_catalog,pg_cast,castsource,oid
352,pg_catalog,pg_cast,casttarget,oid
353,pg_catalog,pg_cast,castfunc,oid
354,pg_catalog,pg_cast,castcontext,"""char"""
355,pg_catalog,pg_cast,castmethod,"""char"""
356,pg_catalog,pg_class,oid,oid
357,pg_catalog,pg_class,relname,name
358,pg_catalog,pg_class,relnamespace,oid
359,pg_catalog,pg_class,reltype,oid
360,pg_catalog,pg_class,reloftype,oid
361,pg_catalog,pg_class,relowner,oid
362,pg_catalog,pg_class,relam,oid
363,pg_catalog,pg_class,relfilenode,oid
364,pg_catalog,pg_class,reltablespace,oid
365,pg_catalog,pg_class,relpages,integer
366,pg_catalog,pg_class,reltuples,real
367,pg_catalog,pg_class,relallvisible,integer
368,pg_catalog,pg_class,reltoastrelid,oid
369,pg_catalog,pg_class,relhasindex,boolean
370,pg_catalog,pg_class,relisshared,boolean
371,pg_catalog,pg_class,relpersistence,"""char"""
372,pg_catalog,pg_class,relkind,"""char"""
373,pg_catalog,pg_class,relnatts,smallint
374,pg_catalog,pg_class,relchecks,smallint
375,pg_catalog,pg_class,relhasrules,boolean
376,pg_catalog,pg_class,relhastriggers,boolean
377,pg_catalog,pg_class,relhassubclass,boolean
378,pg_catalog,pg_class,relrowsecurity,boolean
379,pg_catalog,pg_class,relforcerowsecurity,boolean
380,pg_catalog,pg_class,relispopulated,boolean
381,pg_catalog,pg_class,relreplident,"""char"""
382,pg_catalog,pg_class,relispartition,boolean
383,pg_catalog,pg_class,relrewrite,oid
384,pg_catalog,pg_class,relfrozenxid,xid
385,pg_catalog,pg_class,relminmxid,xid
386,pg_catalog,pg_class,relacl,aclitem[]
387,pg_catalog,pg_class,reloptions,text[]
388,pg_catalog,pg_class,relpartbound,pg_node_tree
389,pg_catalog,pg_collation,oid,oid
390,pg_catalog,pg_collation,collname,name
391,pg_catalog,pg_collation,collnamespace,oid
392,pg_catalog,pg_collation,collowner,oid
393,pg_catalog,pg_collation,collprovider,"""char"""
394,pg_catalog,pg_collation,collisdeterministic,boolean
395,pg_catalog,pg_collation,collencoding,integer
396,pg_catalog,pg_collation,collcollate,name
397,pg_catalog,pg_collation,collctype,name
398,pg_catalog,pg_collation,collversion,text
399,pg_catalog,pg_constraint,oid,oid
400,pg_catalog,pg_constraint,conname,name
401,pg_catalog,pg_constraint,connamespace,oid
402,pg_catalog,pg_constraint,contype,"""char"""
403,pg_catalog,pg_constraint,condeferrable,boolean
404,pg_catalog,pg_constraint,condeferred,boolean
405,pg_catalog,pg_constraint,convalidated,boolean
406,pg_catalog,pg_constraint,conrelid,oid
407,pg_catalog,pg_constraint,contypid,oid
408,pg_catalog,pg_constraint,conindid,oid
409,pg_catalog,pg_constraint,conparentid,oid
410,pg_catalog,pg_constraint,confrelid,oid
411,pg_catalog,pg_constraint,confupdtype,"""char"""
412,pg_catalog,pg_constraint,confdeltype,"""char"""
413,pg_catalog,pg_constraint,confmatchtype,"""char"""
414,pg_catalog,pg_constraint,conislocal,boolean
415,pg_catalog,pg_constraint,coninhcount,integer
416,pg_catalog,pg_constraint,connoinherit,boolean
417,pg_catalog,pg_constraint,conkey,smallint[]
418,pg_catalog,pg_constraint,confkey,smallint[]
419,pg_catalog,pg_constraint,conpfeqop,oid[]
420,pg_catalog,pg_constraint,conppeqop,oid[]
421,pg_catalog,pg_constraint,conffeqop,oid[]
422,pg_catalog,pg_constraint,conexclop,oid[]
423,pg_catalog,pg_constraint,conbin,pg_node_tree
424,pg_catalog,pg_conversion,oid,oid
425,pg_catalog,pg_conversion,conname,name
426,pg_catalog,pg_conversion,connamespace,oid
427,pg_catalog,pg_conversion,conowner,oid
428,pg_catalog,pg_conversion,conforencoding,integer
429,pg_catalog,pg_conversion,contoencoding,integer
430,pg_catalog,pg_conversion,conproc,regproc
431,pg_catalog,pg_conversion,condefault,boolean
432,pg_catalog,pg_database,oid,oid
433,pg_catalog,pg_database,datname,name
434,pg_catalog,pg_database,datdba,oid
435,pg_catalog,pg_database,encoding,integer
436,pg_catalog,pg_database,datcollate,name
437,pg_catalog,pg_database,datctype,name
438,pg_catalog,pg_database,datistemplate,boolean
439,pg_catalog,pg_database,datallowconn,boolean
440,pg_catalog,pg_database,datconnlimit,integer
441,pg_catalog,pg_database,datlastsysoid,oid
442,pg_catalog,pg_database,datfrozenxid,xid
443,pg_catalog,pg_database,datminmxid,xid
444,pg_catalog,pg_database,dattablespace,oid
445,pg_catalog,pg_database,datacl,aclitem[]
446,pg_catalog,pg_db_role_setting,setdatabase,oid
447,pg_catalog,pg_db_role_setting,setrole,oid
448,pg_catalog,pg_db_role_setting,setconfig,text[]
449,pg_catalog,pg_default_acl,oid,oid
450,pg_catalog,pg_default_acl,defaclrole,oid
451,pg_catalog,pg_default_acl,defaclnamespace,oid
452,pg_catalog,pg_default_acl,defaclobjtype,"""char"""
453,pg_catalog,pg_default_acl,defaclacl,aclitem[]
454,pg_catalog,pg_depend,classid,oid
455,pg_catalog,pg_depend,objid,oid
456,pg_catalog,pg_depend,objsubid,integer
457,pg_catalog,pg_depend,refclassid,oid
458,pg_catalog,pg_depend,refobjid,oid
459,pg_catalog,pg_depend,refobjsubid,integer
460,pg_catalog,pg_depend,deptype,"""char"""
461,pg_catalog,pg_description,objoid,oid
462,pg_catalog,pg_description,classoid,oid
463,pg_catalog,pg_description,objsubid,integer
464,pg_catalog,pg_description,description,text
465,pg_catalog,pg_enum,oid,oid
466,pg_catalog,pg_enum,enumtypid,oid
467,pg_catalog,pg_enum,enumsortorder,real
468,pg_catalog,pg_enum,enumlabel,name
469,pg_catalog,pg_event_trigger,oid,oid
470,pg_catalog,pg_event_trigger,evtname,name
471,pg_catalog,pg_event_trigger,evtevent,name
472,pg_catalog,pg_event_trigger,evtowner,oid
473,pg_catalog,pg_event_trigger,evtfoid,oid
474,pg_catalog,pg_event_trigger,evtenabled,"""char"""
475,pg_catalog,pg_event_trigger,evttags,text[]
476,pg_catalog,pg_extension,oid,oid
477,pg_catalog,pg_extension,extname,name
478,pg_catalog,pg_extension,extowner,oid
479,pg_catalog,pg_extension,extnamespace,oid
480,pg_catalog,pg_extension,extrelocatable,boolean
481,pg_catalog,pg_extension,extversion,text
482,pg_catalog,pg_extension,extconfig,oid[]
483,pg_catalog,pg_extension,extcondition,text[]
484,pg_catalog,pg_foreign_data_wrapper,oid,oid
485,pg_catalog,pg_foreign_data_wrapper,fdwname,name
486,pg_catalog,pg_foreign_data_wrapper,fdwowner,oid
487,pg_catalog,pg_foreign_data_wrapper,fdwhandler,oid
488,pg_catalog,pg_foreign_data_wrapper,fdwvalidator,oid
489,pg_catalog,pg_foreign_data_wrapper,fdwacl,aclitem[]
490,pg_catalog,pg_foreign_data_wrapper,fdwoptions,text[]
491,pg_catalog,pg_foreign_server,oid,oid
492,pg_catalog,pg_foreign_server,srvname,name
493,pg_catalog,pg_foreign_server,srvowner,oid
494,pg_catalog,pg_foreign_server,srvfdw,oid
495,pg_catalog,pg_foreign_server,srvtype,text
496,pg_catalog,pg_foreign_server,srvversion,text
497,pg_catalog,pg_foreign_server,srvacl,aclitem[]
498,pg_catalog,pg_foreign_server,srvoptions,text[]
499,pg_catalog,pg_foreign_table,ftrelid,oid
500,pg_catalog,pg_foreign_table,ftserver,oid
501,pg_catalog,pg_foreign_table,ftoptions,text[]
502,pg_catalog,pg_index,indexrelid,oid
503,pg_catalog,pg_index,indrelid,oid
504,pg_catalog,pg_index,indnatts,smallint
505,pg_catalog,pg_index,indnkeyatts,smallint
506,pg_catalog,pg_index,indisunique,boolean
507,pg_catalog,pg_index,indisprimary,boolean
508,pg_catalog,pg_index,indisexclusion,boolean
509,pg_catalog,pg_index,indimmediate,boolean
