#,schema_name,table_name,column_name,data_type
554,pg_catalog,pg_ts_template,tmplnamespace,oid
555,pg_catalog,pg_ts_template,tmplinit,regproc
556,pg_catalog,pg_ts_template,tmpllexize,regproc
557,pg_catalog,pg_type,oid,oid
558,pg_catalog,pg_type,typname,name
559,pg_catalog,pg_type,typnamespace,oid
560,pg_catalog,pg_type,typowner,oid
561,pg_catalog,pg_type,typlen,smallint
562,pg_catalog,pg_type,typbyval,boolean
563,pg_catalog,pg_type,typtype,"""char"""
564,pg_catalog,pg_type,typcategory,"""char"""
565,pg_catalog,pg_type,typispreferred,boolean
566,pg_catalog,pg_type,typisdefined,boolean
567,pg_catalog,pg_type,typdelim,"""char"""
568,pg_catalog,pg_type,typrelid,oid
569,pg_catalog,pg_type,typsubscript,regproc
570,pg_catalog,pg_type,typelem,oid
571,pg_catalog,pg_type,typarray,oid
572,pg_catalog,pg_type,typinput,regproc
573,pg_catalog,pg_type,typoutput,regproc
574,pg_catalog,pg_type,typreceive,regproc
575,pg_catalog,pg_type,typsend,regproc
576,pg_catalog,pg_type,typmodin,regproc
577,pg_catalog,pg_type,typmodout,regproc
578,pg_catalog,pg_type,typanalyze,regproc
579,pg_catalog,pg_type,typalign,"""char"""
580,pg_catalog,pg_type,typstorage,"""char"""
581,pg_catalog,pg_type,typnotnull,boolean
582,pg_catalog,pg_type,typbasetype,oid
583,pg_catalog,pg_type,typtypmod,integer
584,pg_catalog,pg_type,typndims,integer
585,pg_catalog,pg_type,typcollation,oid
586,pg_catalog,pg_type,typdefaultbin,pg_node_tree
587,pg_catalog,pg_type,typdefault,text
588,pg_catalog,pg_type,typacl,aclitem[]
589,pg_catalog,pg_user_mapping,oid,oid
590,pg_catalog,pg_user_mapping,umuser,oid
591,pg_catalog,pg_user_mapping,umserver,oid
592,pg_catalog,pg_user_mapping,umoptions,text[]
593,public,alembic_version,version_num,character varying(32)
594,public,area_param,id,bigint
595,public,area_param,area_name,character varying
596,public,area_param,campaign_id,bigint
597,public,area_param,points,bigint
598,public,badge,id,integer
599,public,badge,name,character varying
600,public,badge,badge_type,character varying
601,public,badge,campaign_id,integer
602,public,badge,score_on_completion,integer
603,public,badge,score_on_first_completion,integer
604,public,badge,completed,boolean
605,public,badge,created_at,timestamp with time zone
606,public,badge,updated_at,timestamp with time zone
607,public,badge,users_that_completed,integer[]
608,public,badge,user_that_completed_first,integer
609,public,campaign,id,integer
610,public,campaign,description,character varying
611,public,campaign,start_date,timestamp with time zone
612,public,campaign,end_date,timestamp with time zone
613,public,challenge,id,integer
614,public,challenge,campaign_id,integer
615,public,challenge,description,character varying
616,public,challenge,start_date,timestamp with time zone
617,public,challenge,end_date,timestamp with time zone
618,public,challenge,area_param_id,integer
619,public,challenge,amount_required,integer
620,public,challenge,challenge_type,character varying
621,public,challenge,challenge_scope,character varying
622,public,challenge,score_on_completion,integer
623,public,challenge,who_completed,integer
624,public,challenge,completed,boolean
625,public,challenge,created_at,timestamp with time zone
626,public,challenge,updated_at,timestamp with time zone
627,public,event,id,integer
628,public,event,user_id,integer
629,public,event,description,character varying
630,public,event,url,character varying
631,public,event,created_at,timestamp without time zone
632,public,flag,id,integer
633,public,flag,enabled,boolean
634,public,flag,url,character varying
635,public,individual_achievement,id,integer
636,public,individual_achievement,description,character varying
637,public,individual_achievement,badge_id,integer
638,public,individual_achievement,campaign_id,integer
639,public,individual_achievement,time_param_id,integer
640,public,individual_achievement,area_param_id,integer
641,public,individual_achievement,amount_required,integer
642,public,individual_achievement,completed,boolean
643,public,individual_achievement,score_on_completion,integer
644,public,individual_achievement,score_on_first_completion,integer
645,public,individual_achievement,users_that_completed,integer[]
646,public,individual_achievement,users_that_completed_first,integer
647,public,individual_achievement,created_at,timestamp with time zone
648,public,individual_achievement,updated_at,timestamp with time zone
649,public,notification,id,integer
650,public,notification,user_id,integer
651,public,notification,title,character varying
652,public,notification,description,character varying
653,public,notification,href,character varying
654,public,notification,created_at,timestamp with time zone
655,public,notification,updated_at,timestamp with time zone
656,public,notification,read,boolean
657,public,sample,id,integer
658,public,sample,campaign_id,integer
659,public,sample,team_score_id,integer
660,public,sample,user_score_id,integer
661,public,sample,area_id,integer
662,public,sample,score,integer
663,public,sample,user_score_added,integer
664,public,sample,team_score_added,integer
665,public,sample,latitude,double precision
666,public,sample,longitude,double precision
667,public,sample,created_at,timestamp with time zone
668,public,sample,updated_at,timestamp with time zone
669,public,team_achievement,id,integer
670,public,team_achievement,description,character varying
671,public,team_achievement,campaign_id,integer
672,public,team_achievement,area_param_id,integer
673,public,team_achievement,time_param_id,integer
674,public,team_achievement,amount_required,integer
675,public,team_achievement,score_on_completion,integer
676,public,team_achievement,score_on_first_completion,integer
677,public,team_achievement,score_on_half_completion,integer
678,public,team_achievement,score_on_quarter_completion,integer
679,public,team_achievement,score_on_three_quarters_completion,integer
680,public,team_achievement,teams_that_completed,integer[]
681,public,team_achievement,team_that_completed_first,integer
682,public,team_achievement,teams_that_completed_half,integer[]
683,public,team_achievement,teams_that_completed_quarter,integer[]
684,public,team_achievement,teams_that_completed_three_quarters,integer[]
685,public,team_achievement,completed,boolean
686,public,team_achievement,created_at,timestamp with time zone
687,public,team_achievement,updated_at,timestamp with time zone
688,public,team_score,id,integer
689,public,team_score,team_id,integer
690,public,team_score,team_name,character varying
691,public,team_score,campaign_id,integer
692,public,team_score,score,double precision
693,public,team_score,avatar,character varying
694,public,team_score,color,character varying
695,public,team_score,institution_id,integer
696,public,team_score,institution_name,character varying
697,public,team_score,institution_logo,character varying
698,public,team_score,is_public,boolean
699,public,team_score,created_at,timestamp without time zone
700,public,team_score,updated_at,timestamp without time zone
701,public,time_param,id,integer
702,public,time_param,amount,integer
703,public,time_param,unit,character varying
704,public,user_score,id,integer
705,public,user_score,user_id,integer
706,public,user_score,user_name,character varying
707,public,user_score,email,character varying
708,public,user_score,campaign_id,integer
709,public,user_score,team_score_id,integer
710,public,user_score,score,double precision
711,public,user_score,internal_team_score,double precision
712,public,user_score,is_leader,boolean
713,public,user_score,created_at,timestamp without time zone
714,public,user_score,updated_at,timestamp without time zone
