instance,n,axis,cell,strategy,balance_arm,soft_lower_penalty,soft_upper_target,span_coef,spatial_span_coef,stops_floor_penalty,max_vehicles_forced,max_vehicles,exempt_lower_vehicle,exempt_upper_vehicle,exempt_vehicles_inactive,time_global_span_coef,post_resequence,arc_lambda,arc_tau,arc_coef,cluster_neighbors,cluster_count,vehicles_per_cluster,warm_start,seed,starts,budget_mode,start_time_limit_sec,k,drops,degenerate_routes,short_routes,travel_sec,balance,balance_excl_min,sigma_t_sec,dur_min_sec,dur_median_sec,dur_max_sec,crossings_chord,crossings_road,worst_iou,interleave_per_route,walk_ratio,saturation_mean,sat_estimated,relleno_sec,msf_k_sec,relleno_msf_sec,deficit_sec,wall_clock_sec,t_osrm_sec,t_model_build_sec,t_first_solution_sec,t_metaheuristic_sec,t_extraction_sec,two_opt_gap
reference-n1607,1607,config,actual,spatial_term,actual,10000,midpoint,0,3,10000,,36,,,0,0,True,0.0,44.1,1,,,,,42,1,per-start,120,25,0,0,0,58880,0.835,0.839,539,8976,10265,10746,63,40,0.56,74.6,0.234,0.932,0.714,31824,30823,28057,9600,122.81,0.589,1.776,2.903,117.103,0.01,0.0
reference-n1607,1607,config,actual,spatial_term,actual,10000,midpoint,0,3,10000,,36,,,0,0,True,0.0,44.1,1,,,,,43,1,per-start,120,25,0,0,0,60226,0.838,0.84,541,9033,10185,10776,68,40,0.45,119.56,0.238,0.937,0.714,33170,30823,29403,7560,122.84,0.686,1.738,2.785,117.219,0.006,0.0
reference-n1607,1607,config,actual,spatial_term,actual,10000,midpoint,0,3,10000,,36,,,0,0,True,0.0,44.1,1,,,,,44,1,per-start,120,25,0,0,0,60398,0.822,0.852,526,8843,10124,10763,66,33,0.33,115.64,0.239,0.938,0.714,33342,30823,29575,10200,122.76,0.618,1.718,2.824,117.18,0.009,0.0
