target,n_trees,strategy,service_time_min,t_max_h,seed,time_limit_sec,k,balance,total_travel_time_sec,route_time_mean_sec,route_time_std_sec,routes_over_t_max,dropped_trees,sum_max_radius_m,interleave_total,interleave_per_route,worst_pair_iou,cost_matrix.total,cost_matrix.cache_lookup,cost_matrix.osrm_fetch,cost_matrix.chunk_assembly,model_build.total,solve.total,solve.first_solution,solve.metaheuristic,solution_extraction.total,metrics.total,pipeline_total
Referencia 3.1.1 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,42,120,25,0.8389569980623043,59911,10111,519,0,0,22435,3005,120.2,0.46,177.563,0.001,177.375,0.188,1.68,120.005,2.73,117.275,0.009,0.02,299.277
Referencia 3.1.1 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,43,120,25,0.8389569980623043,59892,10110,519,0,0,22435,3005,120.2,0.46,0.606,0.606,0.0,0.0,1.653,120.004,2.653,117.352,0.007,0.018,122.288
Referencia 3.1.1 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,44,120,25,0.8389569980623043,59892,10110,519,0,0,22435,3005,120.2,0.46,0.577,0.577,0.0,0.0,1.659,120.008,2.653,117.355,0.007,0.018,122.269
