instance,n,axis,cell,strategy,balance_arm,span_coef,spatial_span_coef,max_vehicles_forced,time_global_span_coef,post_resequence,arc_lambda,arc_tau,seed,starts,budget_mode,start_time_limit_sec,k,drops,degenerate_routes,travel_sec,balance,sigma_t_sec,dur_min_sec,dur_median_sec,dur_max_sec,crossings,worst_iou,interleave_per_route,walk_ratio,saturation_mean,sat_estimated,relleno_sec,msf_k_sec,relleno_msf_sec,deficit_sec,wall_clock_sec,t_osrm_sec,t_model_build_sec,t_first_solution_sec,t_metaheuristic_sec,t_extraction_sec
area-29-n43,43,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,27.6,1,5,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,470.08,0.003,0.011,0.054,469.955,0.002
reference-n1607,1607,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,44.1,1,5,per-start,120,25,0,1,62081,0.665,753,7159,10491,10760,29,0.402,104.88,0.244,0.944,0.714,35025,30823,31258,11280,617.09,1.134,14.822,23.443,576.592,0.055
battery-n50,50,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,112.6,2,5,per-start,105,1,0,0,3419,1.0,0,9419,9419,9419,0,0.0,0.0,0.363,0.872,0.556,1352,2746,673,1200,525.12,0.002,0.024,0.067,524.934,0.002
battery-n100,100,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,67.3,2,5,per-start,120,2,0,0,4256,0.652,1713,6415,8128,9841,0,0.03,5.0,0.262,0.752,0.556,1796,2601,1655,2400,600.2,0.005,0.051,0.154,599.944,0.003
battery-n200,200,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,59.0,2,5,per-start,120,4,0,0,7878,0.792,750,7088,7921,8948,4,0.074,4.25,0.247,0.738,0.556,4400,4541,3337,4800,600.31,0.017,0.191,0.468,599.537,0.006
battery-n400,400,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,46.7,2,5,per-start,120,6,0,0,13032,0.866,498,9259,10344,10688,6,0.355,42.17,0.214,0.942,0.741,7500,7477,5555,0,482.71,0.06,0.806,1.708,478.868,0.039
battery-n800,800,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,35.4,2,5,per-start,120,12,0,0,21506,0.655,1120,6980,10258,10654,2,0.294,45.17,0.183,0.906,0.741,12543,12392,9114,2160,510.67,3.052,5.4,10.113,491.143,0.029
battery-n1000,1000,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,34.7,2,5,per-start,120,15,0,0,26209,0.734,798,7875,9998,10732,5,0.439,55.0,0.179,0.903,0.741,15257,15438,10771,1080,606.23,0.372,5.247,8.988,591.136,0.032
battery-sparse-n250,250,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,85.8,2,5,per-start,120,5,0,0,15374,0.66,1211,6813,9396,10321,1,0.075,2.6,0.339,0.84,0.556,6964,11132,4242,6000,600.5,0.019,0.317,0.75,599.258,0.008
battery-sparse-n500,500,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,56.9,2,5,per-start,120,8,0,0,20932,0.874,413,9369,10094,10725,1,0.497,33.25,0.259,0.937,0.694,11470,13517,7415,360,601.6,0.082,1.269,2.655,597.356,0.017
area-26-n157,157,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,48.1,2,5,per-start,120,3,0,0,4260,0.794,761,6937,7425,8738,0,0.034,3.67,0.184,0.713,0.581,1877,3618,642,2760,600.23,0.013,0.119,0.338,599.691,0.005
area-27-n72,72,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,29.8,2,5,per-start,120,1,0,0,1502,1.0,0,10142,10142,10142,0,0.0,0.0,0.148,0.939,0.8,963,1303,199,0,600.07,0.002,0.032,0.112,599.876,0.003
area-29-n43,43,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,27.6,2,5,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,470.08,0.001,0.015,0.054,469.956,0.003
reference-n1607,1607,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,44.1,2,5,per-start,120,25,0,0,62063,0.798,608,8592,10455,10765,19,0.373,68.52,0.243,0.944,0.714,35007,30823,31240,9840,616.61,0.997,14.622,23.834,576.199,0.047
battery-n50,50,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,112.6,3,5,per-start,105,1,0,0,3419,1.0,0,9419,9419,9419,0,0.0,0.0,0.363,0.872,0.556,1352,2746,673,1200,525.12,0.002,0.021,0.062,524.938,0.002
battery-n100,100,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,67.3,3,5,per-start,120,2,0,0,4256,0.652,1713,6415,8128,9841,0,0.03,5.0,0.262,0.752,0.556,1796,2601,1655,2400,600.21,0.005,0.05,0.154,599.948,0.003
battery-n200,200,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,59.0,3,5,per-start,120,4,0,0,8098,0.662,1319,6600,7766,9966,2,0.051,3.5,0.252,0.743,0.556,4620,4541,3557,4800,600.31,0.019,0.205,0.466,599.54,0.006
battery-n400,400,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,46.7,3,5,per-start,120,6,0,0,12791,0.824,722,8837,10556,10727,2,0.518,24.5,0.21,0.938,0.741,7259,7477,5314,1080,482.65,0.058,0.814,1.241,479.262,0.01
battery-n800,800,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,35.4,3,5,per-start,120,12,0,0,21830,0.729,964,7845,10113,10759,3,0.363,41.67,0.185,0.909,0.741,12867,12392,9438,480,510.0,1.766,3.874,9.237,494.499,0.027
battery-n1000,1000,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,34.7,3,5,per-start,120,15,0,0,27721,0.648,1124,6951,10408,10726,10,0.377,41.13,0.188,0.912,0.741,16769,15438,12283,3001,606.17,0.363,5.24,8.809,591.306,0.032
battery-sparse-n250,250,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,85.8,3,5,per-start,120,5,0,0,15415,0.661,1213,6842,9385,10350,1,0.385,11.0,0.339,0.841,0.556,7005,11132,4283,6000,600.53,0.02,0.334,0.692,599.313,0.009
battery-sparse-n500,500,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,56.9,3,5,per-start,120,8,0,0,22076,0.869,483,9331,10443,10737,5,0.104,27.5,0.269,0.95,0.694,12614,13517,8559,840,601.63,0.081,1.308,2.759,597.252,0.017
area-26-n157,157,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,48.1,3,5,per-start,120,3,0,0,4313,0.8,743,6990,7425,8738,0,0.034,3.67,0.186,0.715,0.581,1930,3618,695,2760,600.25,0.009,0.132,0.323,599.716,0.004
area-27-n72,72,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,29.8,3,5,per-start,120,1,0,0,1502,1.0,0,10142,10142,10142,0,0.0,0.0,0.148,0.939,0.8,963,1303,199,0,600.09,0.002,0.027,0.105,599.885,0.002
area-29-n43,43,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,27.6,3,5,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,470.07,0.001,0.017,0.053,469.948,0.002
reference-n1607,1607,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,44.1,3,5,per-start,120,25,0,1,59107,0.718,910,7736,10449,10770,19,0.43,76.92,0.235,0.933,0.714,32051,30823,28284,9960,616.61,1.084,14.513,24.057,575.976,0.049
battery-n50,50,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,112.6,4,5,per-start,105,1,0,0,3419,1.0,0,9419,9419,9419,0,0.0,0.0,0.363,0.872,0.556,1352,2746,673,1200,525.11,0.002,0.023,0.077,524.923,0.002
battery-n100,100,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,67.3,4,5,per-start,120,2,0,0,4256,0.652,1713,6415,8128,9841,0,0.03,5.0,0.262,0.752,0.556,1796,2601,1655,2400,600.2,0.004,0.05,0.147,599.952,0.003
battery-n200,200,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,59.0,4,5,per-start,120,4,0,0,8013,0.779,762,6722,8332,8627,3,0.078,7.75,0.25,0.741,0.556,4535,4541,3472,4800,600.3,0.014,0.195,0.456,599.55,0.006
battery-n400,400,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,46.7,4,5,per-start,120,6,0,0,12891,0.91,355,9612,10274,10558,6,0.332,24.83,0.212,0.94,0.741,7359,7477,5414,0,482.85,0.057,0.806,1.7,478.824,0.016
battery-n800,800,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,35.4,4,5,per-start,120,12,0,0,22825,0.776,759,8313,10116,10714,6,0.332,41.42,0.192,0.917,0.741,13862,12392,10433,1320,509.75,2.359,5.484,9.007,492.264,0.031
battery-n1000,1000,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,34.7,4,5,per-start,120,15,0,0,26268,0.644,1183,6913,10224,10740,11,0.493,48.0,0.18,0.903,0.741,15316,15438,10830,3960,606.23,0.367,5.271,9.012,591.105,0.03
battery-sparse-n250,250,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,85.8,4,5,per-start,120,5,0,0,15734,0.582,1549,6148,9622,10570,1,0.097,9.4,0.344,0.847,0.556,7324,11132,4602,6000,600.51,0.025,0.329,0.715,599.286,0.008
battery-sparse-n500,500,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,56.9,4,5,per-start,120,8,0,0,20531,0.888,446,9541,9895,10743,2,0.199,29.38,0.255,0.932,0.694,11069,13517,7014,0,601.64,0.084,1.304,3.596,596.412,0.018
area-26-n157,157,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,48.1,4,5,per-start,120,3,0,0,4250,0.793,764,6926,7426,8738,0,0.034,3.67,0.184,0.713,0.581,1867,3618,632,2760,600.2,0.009,0.12,0.33,599.666,0.005
area-27-n72,72,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,29.8,4,5,per-start,120,1,0,0,1502,1.0,0,10142,10142,10142,0,0.0,0.0,0.148,0.939,0.8,963,1303,199,0,600.06,0.003,0.029,0.105,599.884,0.002
area-29-n43,43,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,27.6,4,5,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,470.08,0.001,0.013,0.055,469.954,0.002
reference-n1607,1607,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,44.1,4,5,per-start,120,25,0,1,60755,0.628,980,6759,10556,10760,26,0.459,70.36,0.24,0.939,0.714,33699,30823,29932,12960,616.78,1.186,14.527,23.313,576.719,0.05
battery-n50,50,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,112.6,5,5,per-start,105,1,0,0,3419,1.0,0,9419,9419,9419,0,0.0,0.0,0.363,0.872,0.556,1352,2746,673,1200,525.13,0.002,0.031,0.077,524.923,0.002
battery-n100,100,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,67.3,5,5,per-start,120,2,0,0,4256,0.652,1713,6415,8128,9841,0,0.03,5.0,0.262,0.752,0.556,1796,2601,1655,2400,600.2,0.004,0.049,0.149,599.95,0.003
battery-n200,200,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,59.0,5,5,per-start,120,4,0,0,8088,0.81,713,7207,7990,8902,2,0.074,4.25,0.252,0.742,0.556,4610,4541,3547,4800,600.31,0.02,0.198,0.463,599.542,0.006
battery-n400,400,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,46.7,5,5,per-start,120,6,0,0,12499,0.833,593,8837,10239,10614,5,0.101,7.67,0.207,0.934,0.741,6967,7477,5022,960,482.86,0.06,0.82,1.27,479.277,0.052
battery-n800,800,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,35.4,5,5,per-start,120,12,0,0,22487,0.746,908,7979,10464,10693,11,0.472,46.67,0.19,0.914,0.741,13524,12392,10095,960,509.43,2.238,5.397,9.845,491.261,0.034
battery-n1000,1000,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,34.7,5,5,per-start,120,15,0,0,26401,0.661,1027,7107,9980,10756,9,0.613,44.2,0.18,0.904,0.741,15449,15438,10963,2400,606.32,0.397,5.351,8.93,591.185,0.029
battery-sparse-n250,250,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,85.8,5,5,per-start,120,5,0,0,15041,0.704,1046,7020,9245,9974,0,0.286,11.8,0.334,0.834,0.556,6631,11132,3909,6000,600.54,0.023,0.331,0.71,599.307,0.011
battery-sparse-n500,500,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,56.9,5,5,per-start,120,8,0,0,20409,0.747,836,8023,10224,10743,2,0.443,32.12,0.254,0.931,0.694,10947,13517,6892,2040,601.62,0.083,1.283,2.712,597.3,0.017
area-26-n157,157,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,48.1,5,5,per-start,120,3,0,0,4267,0.795,758,6943,7426,8738,0,0.034,3.67,0.185,0.713,0.581,1884,3618,649,2760,600.21,0.012,0.125,0.33,599.68,0.004
area-27-n72,72,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,29.8,5,5,per-start,120,1,0,0,1502,1.0,0,10142,10142,10142,0,0.0,0.0,0.148,0.939,0.8,963,1303,199,0,600.07,0.003,0.027,0.108,599.88,0.002
area-29-n43,43,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,27.6,5,5,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,470.08,0.002,0.014,0.063,469.943,0.004
reference-n1607,1607,config,feasible-floor-b095,spatial_term,feasible-floor-b095,0,3,,0,False,0.0,44.1,5,5,per-start,120,25,0,1,62040,0.714,783,7685,10546,10764,17,0.367,109.52,0.243,0.944,0.714,34984,30823,31217,10801,617.02,1.156,14.754,23.224,576.809,0.049
