instance,n,axis,cell,strategy,balance_arm,span_coef,spatial_span_coef,stops_floor_penalty,max_vehicles_forced,time_global_span_coef,post_resequence,arc_lambda,arc_tau,cluster_neighbors,cluster_count,vehicles_per_cluster,warm_start,seed,starts,budget_mode,start_time_limit_sec,k,drops,degenerate_routes,travel_sec,balance,sigma_t_sec,dur_min_sec,dur_median_sec,dur_max_sec,crossings,worst_iou,interleave_per_route,walk_ratio,saturation_mean,sat_estimated,relleno_sec,msf_k_sec,relleno_msf_sec,deficit_sec,wall_clock_sec,t_osrm_sec,t_model_build_sec,t_first_solution_sec,t_metaheuristic_sec,t_extraction_sec
battery-n1000,1000,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,34.7,1,15,2,,4,1,per-start,120,18,0,1,26150,0.058,2653,618,8365,10745,8,0.381,23.17,0.179,0.752,0.617,15232,15179,10971,20401,121.36,0.295,0.794,1.368,118.635,0.004
battery-n1000,1000,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,34.7,1,15,2,,5,1,per-start,120,16,0,0,27230,0.419,1829,4495,9772,10729,7,0.503,40.56,0.185,0.852,0.694,16289,15350,11880,9120,121.34,0.249,0.795,1.313,118.689,0.004
battery-sparse-n250,250,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,85.8,1,4,3,,1,1,per-start,120,5,0,0,15550,0.566,1849,5963,10512,10540,2,0.245,18.2,0.341,0.843,0.556,7140,11132,4418,6000,120.15,0.016,0.052,0.107,119.907,0.001
battery-sparse-n250,250,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,85.8,1,4,3,,2,1,per-start,120,5,0,0,15497,0.406,2407,4354,10040,10721,3,0.072,3.8,0.341,0.843,0.556,7087,11132,4365,6000,120.14,0.017,0.046,0.095,119.918,0.001
battery-sparse-n250,250,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,85.8,1,4,3,,3,1,per-start,120,5,0,0,15685,0.393,2468,4218,10182,10722,1,0.172,12.0,0.343,0.846,0.556,7275,11132,4553,6001,120.16,0.016,0.052,0.114,119.889,0.001
battery-sparse-n250,250,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,85.8,1,4,3,,4,1,per-start,120,5,0,0,15421,0.555,1662,5944,9475,10713,0,0.244,16.6,0.34,0.841,0.556,7011,11132,4289,6000,120.13,0.016,0.048,0.103,119.898,0.001
battery-sparse-n250,250,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,85.8,1,4,3,,5,1,per-start,120,5,0,0,15599,0.657,1231,6842,9496,10410,1,0.075,2.6,0.342,0.845,0.556,7189,11132,4467,6000,120.13,0.016,0.047,0.11,119.89,0.001
battery-sparse-n500,500,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,56.9,1,8,2,,1,1,per-start,120,10,0,0,20291,0.609,1174,5996,7900,9846,3,0.456,19.9,0.253,0.743,0.556,10868,13285,7006,12480,120.4,0.06,0.199,0.385,119.628,0.002
battery-sparse-n500,500,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,56.9,1,8,2,,2,1,per-start,120,9,0,0,21242,0.304,2426,3246,10457,10662,7,0.252,18.78,0.261,0.836,0.617,11800,13401,7841,9360,120.42,0.061,0.196,0.361,119.641,0.002
battery-sparse-n500,500,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,56.9,1,8,2,,3,1,per-start,120,8,0,0,20476,0.63,1263,6775,10544,10761,2,0.472,39.62,0.254,0.931,0.694,11014,13517,6959,2160,120.4,0.063,0.2,0.354,119.648,0.002
