target,n_trees,strategy,service_time_min,t_max_h,seed,time_limit_sec,k,balance,total_travel_time_sec,route_time_mean_sec,route_time_std_sec,routes_over_t_max,dropped_trees,sum_max_radius_m,interleave_total,interleave_per_route,worst_pair_iou,cost_matrix.total,cost_matrix.cache_lookup,cost_matrix.osrm_fetch,cost_matrix.chunk_assembly,model_build.total,solve.total,solve.first_solution,solve.metaheuristic,solution_extraction.total,metrics.total,pipeline_total
Profiling RP2 - legacy completo (ambas fuentes),1607,global,2.0,3.0,42,120,25,0.8360103795608218,59798,10106,585,0,0,22299,4429,177.16,0.54,0.678,0.678,0.0,0.0,0.006,119.998,1.424,118.574,0.007,0.018,120.707
Profiling RP2 - legacy completo (ambas fuentes),1607,global,2.0,3.0,43,120,25,0.8411908592899858,59555,10096,579,0,0,22765,3739,149.56,0.45,0.673,0.673,0.0,0.0,0.003,120.003,1.39,118.614,0.006,0.019,120.704
Profiling RP2 - legacy completo (ambas fuentes),1607,global,2.0,3.0,44,120,25,0.8360103795608218,59823,10107,587,0,0,22301,4434,177.36,0.55,0.645,0.645,0.0,0.0,0.003,120.004,1.433,118.571,0.008,0.023,120.683
Profiling RP2 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,42,120,25,0.8328907294607042,60623,10139,611,0,0,19587,2034,81.36,0.55,0.784,0.784,0.0,0.0,1.797,120.061,2.879,117.182,0.009,0.025,122.676
Profiling RP2 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,43,120,25,0.8332435745060168,60623,10139,606,0,0,19570,1885,75.4,0.55,0.789,0.789,0.0,0.0,1.761,120.006,2.856,117.15,0.009,0.023,122.587
Profiling RP2 - legacy completo (ambas fuentes),1607,spatial_term,2.0,3.0,44,120,25,0.8332435745060168,60588,10138,595,0,0,19578,1880,75.2,0.55,0.785,0.785,0.0,0.0,1.804,120.006,2.709,117.298,0.008,0.023,122.626
